% Created by Marsyas
@relation countryMFCC.arff
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute output {newmetal,metal,rock,jazz,pop,hiphop,classical,reggae,blues,country, disco}


@data
0.221202,0.443934,0.054582,-45.071550,3.575845,0.535557,1.826297,0.368078,0.572663,0.233519,0.340181,-0.099621,0.182285,0.382324,0.168498,0.528317,0.033018,0.085009,0.034916,5.430279,1.261558,0.623928,0.807958,0.501723,0.535166,0.395650,0.339510,0.352439,0.353235,0.306556,0.306542,0.349204,0.201713,0.403343,0.037857,32.417291,2.859713,0.603018,1.493975,0.543500,0.741021,0.345176,0.299215,0.261218,0.311991,0.370905,0.231551,0.508866,0.046432,0.096749,0.038845,7.473659,0.941352,0.471487,0.684523,0.413202,0.438911,0.292415,0.252724,0.269774,0.263649,0.234175,0.236706,0.261406,country
0.200226,0.396583,0.049367,-43.607883,3.645771,0.840661,1.091258,0.279052,0.498992,0.277106,0.338722,0.632432,0.179456,0.337201,0.387956,0.251752,0.022648,0.053861,0.028209,4.240859,0.822579,0.566835,0.493007,0.419656,0.347178,0.294107,0.319605,0.333669,0.244321,0.270666,0.256776,0.301978,0.215146,0.433108,0.034194,31.372640,2.660577,0.863605,0.910944,0.548062,0.477035,0.420642,0.399169,0.600303,0.192672,0.343535,0.389375,0.465752,0.051724,0.105398,0.037803,7.714271,0.739826,0.454191,0.430164,0.337095,0.274972,0.233025,0.254796,0.271152,0.176018,0.202181,0.192423,0.240275,country
0.206733,0.419507,0.051361,-44.847107,3.641259,0.156845,1.425273,0.231150,0.568285,0.303532,0.316484,0.260364,0.166959,0.331708,0.315315,0.202329,0.029169,0.074274,0.028553,4.743034,0.994267,0.649632,0.727540,0.542816,0.398570,0.410122,0.413732,0.361493,0.365689,0.321443,0.281621,0.282205,0.211035,0.418131,0.035919,32.374980,2.701815,0.422611,1.065249,0.477220,0.490059,0.326283,0.364593,0.278759,0.255013,0.319027,0.330225,0.234921,0.047958,0.096986,0.038098,6.972117,0.795725,0.505829,0.607288,0.474831,0.302301,0.340521,0.334255,0.279260,0.288469,0.245546,0.207114,0.214471,country
0.239041,0.494117,0.052010,-42.819293,2.659585,0.117023,1.092549,0.229014,0.566258,0.244731,0.394852,0.546031,0.255783,0.101158,0.169417,0.133798,0.041813,0.116323,0.027937,4.157228,0.753918,0.616595,0.559452,0.495702,0.398194,0.429164,0.360435,0.324727,0.291841,0.308317,0.316009,0.354454,0.187866,0.363803,0.036117,30.730063,1.978185,0.285786,0.846222,0.292891,0.457327,0.268262,0.339979,0.450296,0.248519,0.178629,0.216847,0.220660,0.045128,0.100953,0.038199,6.920150,0.576833,0.448683,0.424630,0.373627,0.310569,0.318823,0.263220,0.233839,0.206682,0.222474,0.227410,0.266916,country
0.213169,0.434201,0.047602,-45.164488,3.665448,0.100433,1.525231,0.706657,0.419173,0.273461,0.261407,0.518026,0.175220,0.245276,0.346832,0.414766,0.038264,0.098339,0.027927,4.154549,1.112291,0.709119,0.606395,0.505065,0.382337,0.362568,0.380894,0.309917,0.323663,0.287339,0.263612,0.279013,0.205610,0.405704,0.032966,32.430593,2.639040,0.541367,1.131746,0.632682,0.407950,0.254330,0.255282,0.421875,0.228870,0.264450,0.286412,0.350545,0.051257,0.110468,0.038086,7.413785,0.904147,0.567361,0.481052,0.407209,0.285234,0.266331,0.281603,0.234360,0.244385,0.212565,0.191507,0.208287,country
0.207960,0.422386,0.049805,-43.761866,4.184163,-0.463268,1.270608,0.617827,0.508598,0.351471,0.058431,0.245777,0.266613,0.233216,0.358172,0.183605,0.029427,0.071162,0.030386,4.323126,1.069062,0.709689,0.653281,0.440638,0.412638,0.345338,0.304574,0.307816,0.337067,0.299351,0.275780,0.287656,0.209901,0.415754,0.034503,31.561595,3.062166,0.564155,1.032762,0.596215,0.551744,0.402184,0.264170,0.301105,0.299458,0.301574,0.323079,0.260804,0.048898,0.099693,0.038008,7.126639,0.915381,0.546569,0.521005,0.353201,0.332224,0.259132,0.231993,0.223757,0.260299,0.224686,0.198448,0.205562,country
0.212717,0.421883,0.061691,-44.122880,4.834486,0.099512,1.379654,-0.002263,0.805142,0.306884,0.359579,0.111520,0.179166,0.184094,0.207494,0.352114,0.028564,0.065856,0.034280,5.382102,1.646657,0.721584,0.666083,0.499551,0.436086,0.417321,0.378542,0.401510,0.329733,0.362925,0.368112,0.314031,0.207659,0.417820,0.042880,31.846274,3.796055,0.490364,1.148567,0.486269,0.653623,0.356992,0.331446,0.254813,0.235464,0.226674,0.266518,0.306520,0.046015,0.093910,0.038947,7.068982,1.242152,0.517683,0.578782,0.426889,0.332274,0.333103,0.290023,0.302635,0.238140,0.273736,0.273737,0.232195,country
0.199437,0.396263,0.053929,-44.985040,3.804553,1.787931,1.330474,0.486004,0.330294,0.562839,0.191058,0.375527,0.309813,0.188907,0.236897,0.247819,0.024167,0.063886,0.031319,4.979481,1.316290,0.648909,0.737942,0.473270,0.492080,0.415740,0.403152,0.348782,0.393173,0.282633,0.298217,0.322430,0.215763,0.433554,0.037505,32.628726,2.963585,1.374549,1.219371,0.456422,0.558043,0.481404,0.291530,0.402049,0.356118,0.263975,0.231939,0.362302,0.049395,0.100827,0.038494,7.133659,1.070957,0.485431,0.603239,0.452245,0.371848,0.317827,0.311391,0.265075,0.323630,0.210846,0.216904,0.240742,country
0.225230,0.463947,0.050222,-43.097991,3.323346,-0.400068,1.617902,-0.154091,1.097588,-0.019306,0.693468,0.136378,0.408208,0.203418,0.334436,0.379438,0.035541,0.083132,0.027224,4.230406,1.058952,0.499475,0.583726,0.499596,0.424799,0.384839,0.398224,0.347463,0.364914,0.369460,0.368019,0.346409,0.197034,0.384744,0.034843,30.846494,2.420893,0.400670,1.221468,0.257840,0.820882,0.232853,0.542944,0.249378,0.342682,0.240461,0.293700,0.340014,0.046973,0.094367,0.038164,7.285642,0.854249,0.376849,0.443142,0.366746,0.310946,0.294517,0.305194,0.262666,0.265554,0.283997,0.273749,0.249785,country
0.238010,0.491657,0.054667,-41.682291,2.663133,0.265921,1.934932,-0.105002,0.416730,0.203973,0.151553,0.443306,0.368788,0.117390,0.538355,0.170878,0.041074,0.087426,0.029864,4.366839,0.910541,0.600495,0.815197,0.457921,0.399884,0.452462,0.523292,0.345159,0.425647,0.373552,0.343167,0.342273,0.189254,0.366202,0.037921,29.875809,1.984043,0.295633,1.469387,0.289475,0.375352,0.306376,0.321306,0.343542,0.304918,0.191575,0.416110,0.229695,0.043054,0.085664,0.038174,6.844224,0.673791,0.453546,0.615922,0.340950,0.293490,0.328064,0.386942,0.248020,0.322183,0.272346,0.254238,0.253225,country
