% Created by Marsyas
@relation classicalMFCC.arff
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute output {newmetal,metal,rock,jazz,pop,hiphop,classical,reggae,blues,country, disco}


@data
0.205937,0.399439,0.039491,-51.066363,6.817700,-0.411356,1.145635,0.285378,0.436147,0.049906,0.223163,0.069607,0.026617,-0.039110,0.196305,0.073526,0.018216,0.040499,0.022525,3.727236,0.778024,0.369176,0.342557,0.305974,0.299758,0.284799,0.291021,0.280106,0.264103,0.315485,0.390908,0.358598,0.210769,0.430414,0.027310,36.802156,4.946933,0.506474,0.875839,0.353904,0.375697,0.123238,0.202925,0.196288,0.194607,0.298950,0.323459,0.265475,0.049735,0.101019,0.037927,8.856965,1.219069,0.290122,0.248931,0.218691,0.223486,0.205823,0.207186,0.206935,0.189963,0.244104,0.351531,0.333138,classical
0.216869,0.427010,0.044691,-48.161070,4.406045,-0.308403,1.418120,0.005926,0.452132,0.177577,0.494352,0.173442,-0.013154,0.121048,0.231024,0.274767,0.023285,0.057816,0.023908,4.500479,0.741022,0.367076,0.373203,0.297588,0.314637,0.318110,0.349661,0.349067,0.390939,0.350671,0.354469,0.356457,0.203046,0.411133,0.030845,34.624567,3.218958,0.321424,1.060121,0.168005,0.414426,0.355000,0.613038,0.540271,0.406779,0.537070,0.423268,0.449143,0.047685,0.099757,0.038180,8.768014,0.821403,0.269197,0.297590,0.219107,0.223495,0.234994,0.261079,0.285120,0.332778,0.282965,0.294041,0.287228,classical
0.257270,0.510103,0.046918,-46.568098,2.159395,-0.413662,1.032420,0.071468,0.532353,0.668953,0.668782,0.401962,0.411303,0.330328,0.250991,0.348545,0.034432,0.063545,0.024760,3.511113,0.649324,0.420866,0.425668,0.402530,0.451763,0.510284,0.546284,0.642988,0.648282,0.567831,0.517727,0.365071,0.175106,0.352164,0.032451,33.637001,1.634024,0.371955,0.790052,0.236301,0.582386,0.655539,0.759682,0.606553,0.648660,0.413333,0.333247,0.377384,0.041956,0.081474,0.038104,7.239864,0.535948,0.315022,0.308420,0.305004,0.347631,0.426619,0.427073,0.475982,0.516636,0.440103,0.388517,0.273035,classical
0.212517,0.418725,0.044454,-54.937646,5.119388,-0.067567,1.278659,0.233863,0.197027,-0.117314,0.073487,0.309764,0.302849,0.405298,0.428756,0.285737,0.022392,0.050210,0.024602,4.340058,1.035522,0.409534,0.360260,0.343790,0.324148,0.330713,0.395929,0.402193,0.435963,0.427474,0.397236,0.306478,0.206365,0.417654,0.030692,39.803588,4.225183,0.507154,1.020346,0.368223,0.300993,0.429773,0.580510,0.621066,0.558257,0.646816,0.528125,0.415649,0.048337,0.097959,0.038091,8.222719,1.084293,0.308046,0.294198,0.273437,0.240528,0.287147,0.355513,0.370943,0.364872,0.371944,0.314424,0.259036,classical
0.237975,0.459211,0.046200,-46.710224,3.437361,-0.364798,0.947193,0.166646,0.533828,0.175911,0.696880,0.441385,0.134309,0.158431,0.238571,0.199109,0.027745,0.056994,0.023998,3.484288,0.752867,0.428950,0.447640,0.380303,0.413772,0.400756,0.524030,0.495768,0.533027,0.556079,0.429981,0.439059,0.188043,0.387754,0.032095,33.428402,2.500262,0.419188,0.722225,0.320866,0.475030,0.438120,0.745233,0.502278,0.466188,0.473344,0.313172,0.288464,0.043079,0.090529,0.038148,8.032638,0.675163,0.309045,0.324710,0.277540,0.306185,0.294662,0.385990,0.373600,0.395196,0.416897,0.330570,0.320988,classical
0.205366,0.400655,0.044774,-52.836275,6.058293,0.331677,1.103645,0.208571,0.464066,0.118591,0.370273,0.332286,0.144568,0.117218,0.094014,0.211467,0.020049,0.040064,0.024329,3.879571,0.661873,0.366696,0.332813,0.294721,0.281369,0.300124,0.302150,0.329517,0.354560,0.307004,0.342007,0.304172,0.211190,0.429438,0.030968,37.904471,4.392672,0.479534,0.853067,0.386170,0.417584,0.289326,0.407355,0.430705,0.368326,0.428465,0.326323,0.337686,0.050014,0.102249,0.038059,9.704116,1.035889,0.320605,0.262415,0.211415,0.206670,0.235369,0.219330,0.250916,0.302958,0.249626,0.271317,0.235312,classical
0.218208,0.428117,0.048107,-48.673222,4.714116,-0.331036,1.158256,-0.023366,0.261060,0.093673,0.408770,0.187653,0.041462,0.174869,0.048994,0.059749,0.022797,0.050187,0.024937,3.923923,0.872451,0.454894,0.373073,0.282411,0.310348,0.360483,0.368689,0.360129,0.372525,0.374443,0.358378,0.330890,0.202319,0.411219,0.033312,35.597779,3.526427,0.386201,0.877298,0.244289,0.246006,0.243278,0.357056,0.321451,0.331833,0.241819,0.179704,0.229728,0.046214,0.092417,0.038505,7.191508,0.829070,0.347431,0.271732,0.199316,0.219090,0.293100,0.285575,0.265917,0.276769,0.287107,0.274762,0.256664,classical
0.214479,0.427460,0.046674,-49.494826,4.175294,-0.112142,1.538238,0.264098,0.669681,0.363849,0.615376,0.470033,0.169561,0.053594,-0.024894,0.109190,0.027144,0.060639,0.024471,3.926865,0.901942,0.359967,0.413992,0.314428,0.388614,0.385525,0.396204,0.521178,0.407921,0.554413,0.405315,0.401167,0.205010,0.411313,0.032265,35.637046,3.128803,0.431035,1.156525,0.288168,0.548074,0.314577,0.507696,0.500389,0.439808,0.525851,0.385788,0.363171,0.049492,0.097796,0.038045,8.494541,0.946636,0.272251,0.343510,0.224831,0.303652,0.286801,0.293643,0.413885,0.310451,0.483063,0.335876,0.305420,classical
0.208285,0.412152,0.044749,-53.812034,6.000221,-0.058436,1.409798,0.247414,0.343515,-0.176419,0.063327,0.298935,0.467253,0.195862,0.018270,0.300941,0.019778,0.043176,0.024783,3.979897,0.714513,0.370923,0.342726,0.310920,0.304409,0.288822,0.307498,0.326306,0.420781,0.336221,0.319832,0.318279,0.210020,0.424131,0.030980,38.558775,4.574509,0.585780,1.052342,0.329800,0.313033,0.312649,0.277761,0.394072,0.582861,0.347578,0.230838,0.332630,0.045822,0.089597,0.038072,9.269857,0.697052,0.275712,0.299096,0.221197,0.225580,0.210139,0.228088,0.260582,0.341587,0.270867,0.277707,0.245312,classical
0.237918,0.482283,0.047961,-48.895766,2.685414,-0.195911,1.080100,0.164535,0.283829,0.245125,0.587694,0.611253,0.438873,-0.131538,-0.129855,0.202569,0.035935,0.071857,0.026957,5.353904,0.677898,0.387283,0.366974,0.331582,0.355446,0.354581,0.361460,0.362868,0.405276,0.407191,0.391543,0.321274,0.187874,0.370322,0.033178,35.069089,1.957763,0.301003,0.797012,0.250832,0.324945,0.439863,0.542142,0.629082,0.607849,0.362556,0.345456,0.223108,0.048359,0.098922,0.038000,8.547918,0.614259,0.285086,0.273384,0.231980,0.254777,0.261954,0.267249,0.264086,0.326801,0.335115,0.329577,0.231855,classical
0.197641,0.395168,0.044112,-55.176628,5.166559,0.394312,1.478746,0.451337,0.494140,0.359818,0.624337,0.698574,0.309389,0.191142,0.033814,0.166897,0.020169,0.061834,0.023392,4.458278,0.722189,0.439407,0.347812,0.336838,0.280251,0.296710,0.301508,0.299459,0.323512,0.316534,0.321268,0.279443,0.216586,0.433403,0.030448,39.664657,3.710640,0.586430,1.118799,0.449553,0.437201,0.334280,0.562262,0.618834,0.428717,0.431385,0.349658,0.273752,0.051912,0.117734,0.038258,9.524360,0.956112,0.359282,0.273030,0.238879,0.204115,0.214311,0.217778,0.216916,0.261220,0.250439,0.257409,0.207666,classical
0.233945,0.454343,0.042227,-49.986903,3.395962,-0.398970,0.964780,0.327620,1.016055,-0.188319,0.261698,0.206202,0.067199,0.224319,0.606575,0.172384,0.025976,0.056064,0.024280,3.853394,0.841256,0.526700,0.409398,0.362523,0.437805,0.358556,0.414943,0.489500,0.407882,0.533113,0.487069,0.410832,0.191748,0.392400,0.029160,36.102333,2.518483,0.692700,0.735978,0.339849,0.792235,0.331141,0.440292,0.447140,0.363961,0.603288,0.675459,0.396254,0.043168,0.090656,0.038186,7.983890,0.733123,0.401466,0.305751,0.266920,0.336371,0.261596,0.318623,0.384093,0.314394,0.471332,0.424923,0.327131,classical
0.211931,0.419353,0.047119,-48.680140,4.993983,-0.441932,1.185716,0.215478,0.455621,0.051946,0.102342,0.110590,0.341095,0.298324,0.200504,0.140727,0.021492,0.052503,0.024189,4.499003,0.763527,0.369618,0.331576,0.290294,0.269112,0.257206,0.296274,0.332274,0.371955,0.318075,0.354209,0.310045,0.206929,0.416308,0.032756,35.402484,3.597242,0.448042,0.912526,0.293347,0.377114,0.232638,0.292147,0.300999,0.362551,0.357221,0.309799,0.328773,0.047231,0.105447,0.038192,8.399708,0.926207,0.302698,0.249867,0.209522,0.192896,0.184684,0.235856,0.238788,0.278250,0.240190,0.270901,0.228154,classical
0.233151,0.464489,0.047553,-40.918139,3.699182,-0.882778,1.556205,-0.014339,-0.225858,0.391226,0.062878,-0.314392,0.498870,0.445799,0.165986,0.395501,0.032371,0.060902,0.023868,3.298050,0.731512,0.468959,0.449222,0.422178,0.407624,0.392807,0.410460,0.414886,0.428422,0.386301,0.357303,0.321995,0.188326,0.378262,0.032365,29.050784,2.686449,0.824627,1.273754,0.893051,0.709690,0.780198,0.818769,0.738087,0.495062,0.591324,0.827934,0.462033,0.045347,0.091701,0.037999,6.621333,0.708709,0.362871,0.368759,0.350404,0.349172,0.305887,0.352168,0.331444,0.356344,0.342375,0.378208,0.285672,classical
